INCIDENT_KEY,_addr,_desc,INC_DATE
AZ_08293_10302020_2024393_0,2095 W 15TH ST Tempe AZ 85281,"Number of Residential Units: 0.0
Number of Buildings Involved: 1.0
On Site Materials #1: Food, other
Material Storage Use #1: Packaged goods for sale
Area of Origin: Cooking area, kitchen
Heat Source: Chemical reaction
Item First Ignited: Linen; other than bedding
Confined To Origin: Fire Spread was Confined to Object of Origin
Type of Material: Fabric, fiber, cotton, blends, rayon, wool
Cause of Ignition: Unintentional
Fire Spread: Confined to object of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 10967.0
Fire Origin (starting story): 1.0
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Hardwire with battery
Detector Operation: Operated
Detector Effectiveness: No occupants
AES Presence: Present
AES Type: Wet pipe sprinkler
AES Operation: Fire too small to Operate",2020-10-30
AZ_08293_10302020_2024328_0,1023 E UNIVERSITY DR Tempe AZ 85281,"Number of Residential Units: 6.0
Number of Buildings Involved: 1.0
Area of Origin: Exterior balcony, unenclosed porch
Heat Source: Undetermined
Item First Ignited: Structural component or finish, other
Type of Material: Sawn wood, including all finished lumber
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined
Fire Spread: Confined to building of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 3.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 50760.0
Fire Origin (starting story): 2.0
Item Contributing Most to Spread: Structural component or finish, other
Type Material Contributing Most To Spread: Sawn wood, including all finished lumber
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Hardwire with battery
Detector Operation: Failed to Operate
Detector Failure Reason: Other
AES Presence: None Present",2020-10-30
AZ_08293_10312020_2024436_0,2334 E VICTORY DR Tempe AZ 85281,"Area of Origin: Engine area, running gear, wheel area
Heat Source: Heat source: other
Item First Ignited: Item First Ignited, Other
Type of Material: Type of material first ignited, other
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Other factor contributed to ignition",2020-10-31
AZ_08293_01112020_20949_0,1338 E APACHE Tempe AZ 85281,"Not Residential Flag: Y
On Site Materials #1: Food, other
Material Storage Use #1: Packaged goods for sale
Area of Origin: Assembly or sales area, other
Heat Source: Heat from other open flame or smoking materials
Item First Ignited: Rolled, wound material (paper, fabric)
Confined To Origin: Fire Spread was Confined to Object of Origin
Type of Material: Paper, including cellulose, waxed paper
Cause of Ignition: Intentional
Fire Spread: Confined to object of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 24492.0
Fire Origin (starting story): 1.0
Detector Presence: Detectors Present
Detector Type: Sprinkler, water flow detection
Detector Power: Hardwire with battery
Detector Operation: Fire too small to operate
AES Presence: Present
AES Type: Wet pipe sprinkler
AES Operation: Fire too small to Operate",2020-11-01
AZ_08293_01142020_201111_0,1325 W BROADWAY RD Tempe AZ 85282,"Area of Origin: Cooking area, kitchen
Heat Source: Undetermined
Item First Ignited: Undetermined
Confined To Origin: Fire Spread was Confined to Object of Origin
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined
Equipment Involved: Refrigerator, refrigerator/freezer
Fire Spread: Confined to object of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 3000.0
Fire Origin (starting story): 1.0
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Unknown
Detector Operation: Fire too small to operate
AES Presence: Present
AES Operation: Fire too small to Operate",2020-11-04
AZ_08293_01142020_201174_0,1150 W UNIVERSITY DR Tempe AZ 85281,"Number of Residential Units: 0.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Intentional",2020-11-04
AZ_08293_01152020_201207_0,1111 E APACHE Tempe AZ 85281,"Area of Origin: Operator/passenger area of transportation equip.
Heat Source: Match
Item First Ignited: Upholstered sofa, chair, vehicle seats
Type of Material: Fabric, fiber, cotton, blends, rayon, wool
Cause of Ignition: Intentional",2020-11-05
AZ_08293_01162020_201326_0,2725 S RURAL RD Tempe AZ 85282,"Number of Residential Units: 1.0
Number of Buildings Involved: 1.0
Area of Origin: Bathroom, checkroom, lavatory, locker room
Heat Source: Radiated, conducted heat from operating equipment
Item First Ignited: Appliance housing or casing
Type of Material: Plastic
Cause of Ignition: Failure of equipment or heat source
Factors Contributing To Ignition #1: Undetermined
Equipment Involved: Fan
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1107.0
Fire Origin (starting story): 1.0
Item Contributing Most to Spread: Appliance housing or casing
Type Material Contributing Most To Spread: Plastic
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Battery Only
Detector Operation: Operated
Detector Effectiveness: No occupants
AES Presence: None Present",2020-11-06
AZ_08052_11072020_2021578_0,9586 S DARROW DR Tempe AZ 85284,"Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined",2020-11-07
AZ_08293_01192020_201576_0,2100 N SCOTTSDALE RD Tempe AZ 85281,"Number of Residential Units: 100.0
Area of Origin: Cooking area, kitchen
Heat Source: Heat from direct flame, convection currents
Item First Ignited: Cooking materials, including edible materials
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Accidentally turned on, not turned off
Human Factors #3: Unattended or unsupervised person
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 2.0
Building Height: Stories Below Grade: 1.0
Total Square Feet: 500.0
Fire Origin (starting story): 1.0
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Battery Only
Detector Operation: Operated
Detector Effectiveness: No occupants
AES Presence: None Present",2020-11-09
AZ_08293_11162020_2025664_0,7803 S PEACH DR Tempe AZ 85284,"Number of Residential Units: 1.0
Area of Origin: Structural area, other
Heat Source: Heat from other open flame or smoking materials
Item First Ignited: Item First Ignited, Other
Type of Material: LP gas
Cause of Ignition: Unintentional
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 2.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1000.0
Fire Origin (starting story): 1.0
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Battery Only
Detector Operation: Fire too small to operate
AES Presence: None Present",2020-11-16
AZ_08293_11172020_2025749_0,1272 S PRICE RD Tempe AZ 85281,"Not Residential Flag: Y
Less Than One Acre: Y
Area of Origin: Outside area, other
Heat Source: Undetermined
Item First Ignited: Rubbish, trash, or waste
Type of Material: Multiple types of material
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Heat source too close to combustibles.",2020-11-17
AZ_08293_11202020_2025989_0,528 W 21ST ST Tempe AZ 85282,"Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Misuse of material or product, other",2020-11-20
AZ_08293_11232020_2026184_0,2045 S MCCLINTOCK DR Tempe AZ 85282,"Number of Residential Units: 1.0
Area of Origin: Bathroom, checkroom, lavatory, locker room
Heat Source: Heat from powered equipment, other
Item First Ignited: Undetermined
Cause of Ignition: Failure of equipment or heat source
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 2.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 800.0
Fire Origin (starting story): 1.0
Detector Presence: Undetermined
AES Presence: Undetermined",2020-11-23
AZ_08293_11242020_2026277_0,2117 E DUNBAR DR Tempe AZ 85282,"Number of Residential Units: 1.0
Number of Buildings Involved: 1.0
Area of Origin: Storage area, other
Heat Source: Arcing
Item First Ignited: Structural component or finish, other
Type of Material: Sawn wood, including all finished lumber
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Misuse of material or product, other
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1200.0
Fire Origin (starting story): 1.0
Item Contributing Most to Spread: Structural member or framing
Type Material Contributing Most To Spread: Sawn wood, including all finished lumber
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Hardwire Only
Detector Operation: Fire too small to operate
AES Presence: None Present",2020-11-24
AZ_08293_11282020_2026552_0,927 E SPENCE AVE Tempe AZ 85281,"Number of Residential Units: 1.0
Number of Buildings Involved: 1.0
Area of Origin: Bedroom - < 5 persons; included are jail or prison
Heat Source: Undetermined
Item First Ignited: Structural component or finish, other
Type of Material: Sawn wood, including all finished lumber
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Heat source too close to combustibles.
Human Factors #3: Unattended or unsupervised person
Fire Spread: Confined to building of origin
Structure Type: Enclosed building
Structure Status: Vacant and secured
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 720.0
Fire Origin (starting story): 1.0
Item Contributing Most to Spread: Undetermined
Type Material Contributing Most To Spread: Undetermined
Detector Presence: None Present
AES Presence: None Present",2020-11-28
AZ_08293_11282020_2026595_0,551 E TYLER ML Tempe AZ 85281,"Not Residential Flag: Y
Number of Buildings Involved: 1.0
Area of Origin: Laboratory
Heat Source: Chemical, natural heat source, other
Item First Ignited: Atomized liquid, vaporized liquid, aerosol.
Type of Material: Ether, pentane type flammable liquid
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Other factor contributed to ignition
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 5.0
Building Height: Stories Below Grade: 1.0
Total Square Feet: 30000.0
Fire Origin (starting story): 4.0
Detector Presence: Detectors Present
Detector Type: Combination smoke - heat
Detector Power: Other
Detector Operation: Operated
Detector Effectiveness: Alerted Occupants
AES Presence: Present",2020-11-28
AZ_08293_01262020_202146_0,1537 W BROADWAY RD Tempe AZ 85282,"On Site Materials #1: Undetermined
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1000.0
Fire Origin (starting story): 1.0
Detector Presence: Detectors Present
Detector Type: Undetermined
Detector Power: Unknown
Detector Operation: Undetermined
AES Presence: Undetermined",2020-12-06
AZ_08293_01282020_202332_0,1818 E ELLIOT RD Tempe AZ 85283,"Not Residential Flag: Y
Area of Origin: Function area, other
Heat Source: Undetermined
Item First Ignited: Structural component or finish, other
Type of Material: Undetermined
Cause of Ignition: Failure of equipment or heat source
Factors Contributing To Ignition #1: Undetermined
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 3000.0
Fire Origin (starting story): 1.0
Detector Presence: Detectors Present
Detector Type: Combination smoke - heat
Detector Power: Unknown
Detector Operation: Operated
Detector Effectiveness: Alerted Occupants
AES Presence: Present",2020-12-08
AZ_08492_01292020_0038953_0,4605 S Priest DR Tempe AZ 85283,"Number of Residential Units: 1.0
Number of Buildings Involved: 1.0
Area of Origin: Cooking area, kitchen
Heat Source: Heat from powered equipment, other
Item First Ignited: Cooking materials, including edible materials
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Failure to clean
Equipment Involved: Range, stove with/without oven, cooking surface",2020-12-09
AZ_08293_01292020_202404_0,6250 S PARKSIDE DR Tempe AZ 85283,"Not Residential Flag: Y
Less Than One Acre: Y
Area of Origin: Open area - outside; included are farmland, field
Heat Source: Warning or road flare; fusee
Item First Ignited: Heavy vegetation - not crop, including trees
Type of Material: Natural product, other
Cause of Ignition: Intentional
Factors Contributing To Ignition #1: Undetermined",2020-12-09
AZ_08293_12162020_2027919_0,2401 W SOUTHERN AVE Tempe AZ 85282,"Number of Residential Units: 2.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Unintentional
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1200.0
Fire Origin (starting story): 1.0
Detector Presence: Detectors Present
Detector Type: Undetermined
Detector Power: Unknown
Detector Operation: Undetermined
AES Presence: None Present",2020-12-16
AZ_08293_12172020_2028024_0,1613 E CARMEN ST Tempe AZ 85283,"Number of Residential Units: 1.0
Area of Origin: Engine area, running gear, wheel area
Heat Source: Hot or smoldering object, other
Item First Ignited: Oily rags
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Heat source too close to combustibles.",2020-12-17
AZ_08293_12172020_2028045_0,5607 S WILSON ST Tempe AZ 85283,"Number of Residential Units: 1.0
Number of Buildings Involved: 1.0
Area of Origin: Laundry area, wash house (laundry)
Heat Source: Spark, ember or flame from operating equipment
Item First Ignited: Structural component or finish, other
Type of Material: Sawn wood, including all finished lumber
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Heat source too close to combustibles.
Equipment Involved: Soldering equipment
Fire Spread: Confined to building of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1300.0
Fire Origin (starting story): 1.0
Item Contributing Most to Spread: Structural member or framing
Type Material Contributing Most To Spread: Sawn wood, including all finished lumber
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Hardwire Only
Detector Operation: Failed to Operate
Detector Failure Reason: Undetermined
AES Presence: None Present",2020-12-17
AZ_08293_12182020_2028148_0,2620 S HOLBROOK LN Tempe AZ 85282,"Number of Residential Units: 1.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Undetermined
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1687.0
Fire Origin (starting story): 1.0
Detector Presence: None Present
AES Presence: None Present",2020-12-18
AZ_08293_12222020_2028449_0,1068 E WATSON DR Tempe AZ 85283,"Number of Residential Units: 3.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined
Fire Spread: Confined to building of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 0.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 900.0
Fire Origin (starting story): 1.0
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Unknown
Detector Operation: Undetermined
AES Presence: None Present",2020-12-22
AZ_08293_12242020_2028617_0,843 E DIVOT DR Tempe AZ 85283,"Number of Residential Units: 1.0
Area of Origin: Wall surface: exterior
Heat Source: Cigarette
Item First Ignited: Light vegetation - not crop, including grass
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Abandoned or discarded materials or products
Human Factors #3: Unattended or unsupervised person
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 0.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 2000.0
Fire Origin (starting story): 1.0
Detector Presence: None Present
AES Presence: None Present",2020-12-24
AZ_08293_12252020_2028720_0,2134 E BROADWAY RD Tempe AZ 85281,"Number of Residential Units: 16.0
Number of Buildings Involved: 1.0
Area of Origin: Exterior balcony, unenclosed porch
Heat Source: Hot or smoldering object, other
Item First Ignited: Linen; other than bedding
Confined To Origin: Fire Spread was Confined to Object of Origin
Type of Material: Fabric, fiber, cotton, blends, rayon, wool
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Abandoned or discarded materials or products
Fire Spread: Confined to object of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 3.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1096.0
Fire Origin (starting story): 3.0
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Battery Only
Detector Operation: Fire too small to operate
AES Presence: Present
AES Type: Wet pipe sprinkler
AES Operation: Operated and Effective
Number of Sprinklers Operating: 1.0",2020-12-25
AZ_08293_12312020_2029122_0,1445 W ELLIOT RD Tempe AZ 85284,"Not Residential Flag: Y
On Site Materials #1: On-site materials, other
Material Storage Use #1: Packaged goods for sale
Area of Origin: Shipping/receiving area; loading area, dock or bay
Heat Source: Undetermined
Item First Ignited: Undetermined
Confined To Origin: Fire Spread was Confined to Object of Origin
Type of Material: Undetermined
Cause of Ignition: Intentional",2020-12-31
AZ_08293_12312020_2029158_0,1835 E GUADALUPE RD Tempe AZ 85283,"On Site Materials #1: Food, other
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause under investigation
Factors Contributing To Ignition #1: Misuse of material or product, other
Human Factors #1: Asleep
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 5.0
Fire Origin (starting story): 1.0
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Hardwire Only
Detector Operation: Failed to Operate
Detector Failure Reason: Defective
AES Presence: Present",2020-12-31
AZ_08293_12312020_2029205_0,3111 S EDWARD DR Tempe AZ 85282,"Number of Residential Units: 1.0
Number of Buildings Involved: 1.0
Less Than One Acre: Y
Area of Origin: Exterior, exposed surface
Heat Source: Heat source: other
Item First Ignited: Heavy vegetation - not crop, including trees
Type of Material: Undetermined
Cause of Ignition: Cause under investigation
Factors Contributing To Ignition #1: Other factor contributed to ignition
Human Factors #2: Possibly impaired by alcohol or drugs
Fire Spread: Confined to building of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1300.0
Fire Origin (starting story): 1.0
Item Contributing Most to Spread: Undetermined
Type Material Contributing Most To Spread: Undetermined
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Battery Only
Detector Operation: Fire too small to operate
AES Presence: None Present",2020-12-31
